TIPO,FECHA,DESCRIPCION,COMPRADOR_CODIGO,VENDEDOR_CODIGO
Buena, 02/07/20,Vendedor recomendado. El producto llegó bien y muy rápido. Grqcias.,https://www.mercadolibre.com.co/perfil/RA_TENNIEL,https://perfil.mercadolibre.com.co/FREDYGRANDAS
Buena, 05/02/20,"",https://www.mercadolibre.com.co/perfil/RBARCHA,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 04/03/16,Muy buen servicio,https://www.mercadolibre.com.co/perfil/RBERNATE,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 20/09/17,todo bien,https://www.mercadolibre.com.co/perfil/RBOGOTA,https://perfil.mercadolibre.com.co/DRACO99990
Mala, 11/06/20,Necesitaba el celulare con urgencia. Realicé la compra con ellos porque ofrecieron el servicio de entrega el mismo día. Pero no me lo entregaron ese día.,https://www.mercadolibre.com.co/perfil/RBUETLER,https://perfil.mercadolibre.com.co/CELULARESBOGOTA7
Regular, 01/11/19,"",https://www.mercadolibre.com.co/perfil/RC _STORE,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 04/09/20,Excelente,https://www.mercadolibre.com.co/perfil/RC772845,https://perfil.mercadolibre.com.co/YAXA
Buena, 05/04/19,"",https://www.mercadolibre.com.co/perfil/RDANIEL772011,https://perfil.mercadolibre.com.co/MOBILE+CONNECTION
Buena, 12/06/20,"Entrega oportuna, buen producto, fácil de configurar y potente, muy satisfecho",https://www.mercadolibre.com.co/perfil/RDE1975,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 31/12/17,Muchas Gracias! 100% Recomendado,https://www.mercadolibre.com.co/perfil/RDELVER9402,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Buena, 13/07/17,"Bien, llego en perfecto estado.",https://www.mercadolibre.com.co/perfil/RDIAFER,https://perfil.mercadolibre.com.co/MRPCVENTAS
Buena, 01/02/16,"Muchas gracias, todo perfecto, se cumplió con lo anunciado y la entrega, recomendado 100%",https://www.mercadolibre.com.co/perfil/RDRPRODUCCIONES,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 27/06/20,"",https://www.mercadolibre.com.co/perfil/REAL6211710,https://perfil.mercadolibre.com.co/THESUPERSMART
Regular, 14/09/20,pague el domicilio pero me toco ir a buscarlo a la empresa transportadora ya que no dieron con la direccion,https://www.mercadolibre.com.co/perfil/REAL6858670,https://perfil.mercadolibre.com.co/SHOPPING--WEB
Buena, 25/08/20,"Muchas gracias, buena información y prontitud en la entrega",https://www.mercadolibre.com.co/perfil/REALCADU,https://perfil.mercadolibre.com.co/SEENONIMPORTACIONES
Buena, 26/10/17,"Excelente vendedor, muy serio y responsable",https://www.mercadolibre.com.co/perfil/REAN6030782,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 13/02/20,"muy contento con el equipo , grácias por el detalle",https://www.mercadolibre.com.co/perfil/REAN796281,https://perfil.mercadolibre.com.co/FRANKLENFENT
Buena, 16/09/17,El comprador respondió rápido es amable y lo recomiendo para que hagan sus compras con este vendedor.,https://www.mercadolibre.com.co/perfil/REANFUPE,https://perfil.mercadolibre.com.co/INTERNACIONAL300
Buena, 16/11/17,.,https://www.mercadolibre.com.co/perfil/REAPERPR01,https://perfil.mercadolibre.com.co/MOBILEZONE+MEDELLIN
Buena, 13/06/20,Muy responsable,https://www.mercadolibre.com.co/perfil/REBBRONER,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Mala, 14/09/20,"No lo recomiendo, incumplió con lo solicitado y no ofreció ninguna solución, se limito a aconsejarme cancelar la compra.",https://www.mercadolibre.com.co/perfil/REBE818653,https://perfil.mercadolibre.com.co/IMPPERA
Buena, 31/03/16,Muy Amable,https://www.mercadolibre.com.co/perfil/REBESKOR,https://perfil.mercadolibre.com.co/TECNO-SHOOT
Buena, 11/02/18,Execelente servicio,https://www.mercadolibre.com.co/perfil/RECA3867798,https://perfil.mercadolibre.com.co/TECNOCELDIGITAL
Buena, 23/02/20,muy cumplidos y el producto llegó en excelente estado,https://www.mercadolibre.com.co/perfil/RECA7356479,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Mala, 25/08/20,"No lo recomiendo, envió el producto a otra persona y otra dirección. Fraude...",https://www.mercadolibre.com.co/perfil/RECAPOLO,https://perfil.mercadolibre.com.co/CABYKSAJO
Buena, 10/06/20,Estuvo pendiente a responder mis inquietudes oportunamente,https://www.mercadolibre.com.co/perfil/RECM8,https://perfil.mercadolibre.com.co/JAG+COLOMBIA
Buena, 30/06/20,"",https://www.mercadolibre.com.co/perfil/RECORDERO01,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Buena, 03/11/16,es un buen producto. El vendedor muy cumplido. Altamente recomendado. Gracias.,https://www.mercadolibre.com.co/perfil/RECURSIVO2010,https://perfil.mercadolibre.com.co/OMARLLORENTE
Buena, 03/09/20,"Contestó todas las preguntas, el producto llegó a tiempo y con las calidad y especificaciones indicadas, recomentadísimo.",https://www.mercadolibre.com.co/perfil/RED BELLEVET,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Mala, 20/09/17,Es muy difícil que el vendedor contesté además no es el mismo producto que aparece en la imagen,https://www.mercadolibre.com.co/perfil/REDA5044091,https://perfil.mercadolibre.com.co/ITECNO+COLOMBIA
Buena, 29/05/20,la verdad fue muy amable y fue muy puntual con el pedido me llegó a la fecha que habíamos acordado,https://www.mercadolibre.com.co/perfil/REDA6525054,https://perfil.mercadolibre.com.co/EDWINJOSEMORALESGONZALEZ
Buena, 08/07/20,Exelente servicio,https://www.mercadolibre.com.co/perfil/REDA7176529,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 22/09/20,Buen servicio.,https://www.mercadolibre.com.co/perfil/REDBRACHO,https://perfil.mercadolibre.com.co/KELLYJH30
Buena, 26/10/19,Excelente,https://www.mercadolibre.com.co/perfil/REDELECTRIC12,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 06/06/20,"Muy rapida la entrega del producto, genial",https://www.mercadolibre.com.co/perfil/REDI2167487,https://perfil.mercadolibre.com.co/QUALITYTECNOLOGYSASQUALIT
Buena, 27/08/20,"muy amable, atento ante mis preguntas e inquietudes",https://www.mercadolibre.com.co/perfil/REDI9466617,https://perfil.mercadolibre.com.co/LOQUIERESLOTIENESYA
Buena, 25/07/20,"",https://www.mercadolibre.com.co/perfil/REDLUI,https://perfil.mercadolibre.com.co/JIS+IMPORTACIONES
Buena, 09/07/20,"",https://www.mercadolibre.com.co/perfil/REDSITELECOMUNICACIONESSAS,https://perfil.mercadolibre.com.co/DIGITAL-ERA+COLOMBIA
Buena, 05/06/20,"",https://www.mercadolibre.com.co/perfil/REEI4670465,https://perfil.mercadolibre.com.co/GAFR3603158
Regular, 21/07/20,"el producto que ofrecio tenia un valor diferente, cambio valor despues de la compra. asumo error de parte de el",https://www.mercadolibre.com.co/perfil/REER6971460,https://perfil.mercadolibre.com.co/YAXA
Buena, 13/09/20,"Atento, amable, puntual",https://www.mercadolibre.com.co/perfil/REES319485,https://perfil.mercadolibre.com.co/MATA9137044
Buena, 22/07/20,"",https://www.mercadolibre.com.co/perfil/REES6475234,https://perfil.mercadolibre.com.co/HERO+ACCESORIOS
Buena, 01/12/18,"",https://www.mercadolibre.com.co/perfil/REESTEVEZ,https://perfil.mercadolibre.com.co/TECNOSERVICJYL
Buena, 12/06/20,Buena calidad y entrega sus productos a tiempo,https://www.mercadolibre.com.co/perfil/REFR7370809,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 09/06/20,Recibido el producto Gracias,https://www.mercadolibre.com.co/perfil/REGANWYER,https://perfil.mercadolibre.com.co/JAW7388
Buena, 03/05/20,Buen servicio y eficaz al momento de enviar,https://www.mercadolibre.com.co/perfil/REGI7966030,https://perfil.mercadolibre.com.co/DS+DIGITALTECHNOLOGY
Buena, 02/10/18,Buen vendedor,https://www.mercadolibre.com.co/perfil/REGINOANDRES,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 31/01/19,Atención amable y oportuna!,https://www.mercadolibre.com.co/perfil/REGINOJESSICA,https://perfil.mercadolibre.com.co/ICASER2788
Buena, 14/05/20,"Lmuy amable, respinsable Cumplió mis especificaciones",https://www.mercadolibre.com.co/perfil/REGZULUAGA,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 04/09/17,excelente servicio,https://www.mercadolibre.com.co/perfil/REHI7472291,https://perfil.mercadolibre.com.co/PIPETICS
Buena, 15/08/20,"",https://www.mercadolibre.com.co/perfil/REHU4327905,https://perfil.mercadolibre.com.co/MUNDOACCESORIOSS
Buena, 18/07/20,Muy bueno el producto!! Es eficaz para quitar el olor del sudor en los lugares indicados,https://www.mercadolibre.com.co/perfil/REIDROCKY,https://perfil.mercadolibre.com.co/AUNCLICKSTORE
Buena, 06/09/20,"",https://www.mercadolibre.com.co/perfil/REINADANIEL54,https://perfil.mercadolibre.com.co/FREDYGRANDAS
Buena, 27/07/20,"",https://www.mercadolibre.com.co/perfil/REINADENNISE,https://perfil.mercadolibre.com.co/TECNOPIA.CO
Buena, 03/06/20,pendiente del envío,https://www.mercadolibre.com.co/perfil/REINAELISANOVOA,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 04/08/20,"",https://www.mercadolibre.com.co/perfil/REINALDOGOMEZRUEDA,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA
Buena, 04/09/20,Todo muy bien,https://www.mercadolibre.com.co/perfil/REINALDOJOSBERNALVELSQUEZ,https://perfil.mercadolibre.com.co/ITECHCOLOMBIA.
Buena, 04/05/20,"",https://www.mercadolibre.com.co/perfil/REINALDOUSSA,https://perfil.mercadolibre.com.co/MILENA+CASTA%C3%91O
Buena, 31/07/20,"",https://www.mercadolibre.com.co/perfil/REINANORTIZGUANGA,https://perfil.mercadolibre.com.co/CARBONTECH
Buena, 04/09/20,"excelente producto lo recomiendo, entrega muy rápida",https://www.mercadolibre.com.co/perfil/REINEK123,https://perfil.mercadolibre.com.co/MAIGUOS+TECHNOLOGY
Buena, 01/09/20,"",https://www.mercadolibre.com.co/perfil/REISLOEDJA,https://perfil.mercadolibre.com.co/SIMARO_CO
Buena, 11/07/20,"",https://www.mercadolibre.com.co/perfil/REJATONOLEMAITRE,https://perfil.mercadolibre.com.co/ENLACEDIGITAL.CO
Buena, 23/06/20,"",https://www.mercadolibre.com.co/perfil/REJI6474348,https://perfil.mercadolibre.com.co/TECNOEVOX+STORE
Buena, 24/06/20,Buen vendedor el producto llego bien y rapido,https://www.mercadolibre.com.co/perfil/REJO6369164,https://perfil.mercadolibre.com.co/FREDYGRANDAS
Buena, 24/06/20,Muy atentos y envian el producto rapido,https://www.mercadolibre.com.co/perfil/REJO6632833,https://perfil.mercadolibre.com.co/PEWI5430441
Buena, 21/08/20,"",https://www.mercadolibre.com.co/perfil/REJU1428680,https://perfil.mercadolibre.com.co/YINEYSANJUAN
Buena, 27/06/20,"Rta de inmediato, tuvimos un inconveniente con el envío x la empresa que el usa para envíos (servientrega) deberían dejar cambiar la trasnportadora",https://www.mercadolibre.com.co/perfil/REJU2194484,https://perfil.mercadolibre.com.co/TECNO_MOBIL
Buena, 05/06/20,Súper bien muy comunicativos,https://www.mercadolibre.com.co/perfil/RELA8323778,https://perfil.mercadolibre.com.co/KELLYJH30
Buena, 22/09/20,"",https://www.mercadolibre.com.co/perfil/RELI8542033,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA
Mala, 04/06/20,"",https://www.mercadolibre.com.co/perfil/REMA2506640,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Mala, 13/10/18,"",https://www.mercadolibre.com.co/perfil/REMA567082,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 04/06/19,"",https://www.mercadolibre.com.co/perfil/REMA76996,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 18/11/16,buen vendedor amable y el producto dos dias despues a estado bien,https://www.mercadolibre.com.co/perfil/REMATEFAC,https://perfil.mercadolibre.com.co/LET%C2%B4S_TRADE
Mala, 30/06/20,"Pésimo. Su producto es un artificio, tergiversa al consumidor. Es mentira que sus celulares son nuevos. Si no es gracias a Mercado Libre, pierdo mi dinero.",https://www.mercadolibre.com.co/perfil/REMATONGOAC01,https://perfil.mercadolibre.com.co/DARWIN+LEON
Buena, 09/06/20,Todo perfecto,https://www.mercadolibre.com.co/perfil/REMINGTONSTEEL1977,https://perfil.mercadolibre.com.co/DRAG%C3%93N+CHINO
Buena, 27/02/16,Buen servicio,https://www.mercadolibre.com.co/perfil/RENA5971533,https://perfil.mercadolibre.com.co/TECNOAPPS+ELECTRONICS
Buena, 25/07/20,Muy contento con los tiempos de entrega y soporte del vendedor La calidad del producto es excelenye,https://www.mercadolibre.com.co/perfil/RENE LEURO,https://perfil.mercadolibre.com.co/JAG+COLOMBIA
Buena, 22/01/18,Se recibió a satisfacción y todo de acuerdo a lo planteado muchas gracias,https://www.mercadolibre.com.co/perfil/RENECAMACHOPINZON,https://perfil.mercadolibre.com.co/DANIELNIVARDOLINARESCORDOBA
Buena, 20/11/17,"",https://www.mercadolibre.com.co/perfil/RENEGUIO28,https://perfil.mercadolibre.com.co/MERCADOARACELLYS
Buena, 29/07/20,Todo muy bien.,https://www.mercadolibre.com.co/perfil/RENEGUIO28,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 30/01/17,Recomendado 100%,https://www.mercadolibre.com.co/perfil/RENEMATEUS,https://perfil.mercadolibre.com.co/COMPUCELL+COLOMBIA
Buena, 27/06/20,"Recibido exactamente lo que se me ofertó, y en el tiempo estip",https://www.mercadolibre.com.co/perfil/RENNE.MUJICA,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Buena, 19/08/20,"",https://www.mercadolibre.com.co/perfil/RENSO UMAÑA,https://perfil.mercadolibre.com.co/BOGOTANO+STORE
Buena, 20/06/20,gracias,https://www.mercadolibre.com.co/perfil/RENTERIA528,https://perfil.mercadolibre.com.co/TODO-EN-FITNESS
Buena, 21/12/18,EXCELENTE VENDEDOR....EL MEJOR SERVICIO,https://www.mercadolibre.com.co/perfil/RENYED,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 17/06/19,"",https://www.mercadolibre.com.co/perfil/RENZO AMIR,https://perfil.mercadolibre.com.co/TS+ONLINE
Buena, 11/07/20,"Buena atención, responde rápido a las preguntas y son muy amables. gracias",https://www.mercadolibre.com.co/perfil/REOLOS,https://perfil.mercadolibre.com.co/JEFEPANDA.COM
Buena, 20/08/19,"Buen vendedor, buen producto, muy amable. Cómo crítica constructiva se deben aclarar en la publicación los costos de envío",https://www.mercadolibre.com.co/perfil/REP1976,https://perfil.mercadolibre.com.co/ZANTORINOSMUEBLES
Buena, 03/09/20,el artículo llegó en excelente estado lo recomiendo,https://www.mercadolibre.com.co/perfil/REQUERMERSUEZ,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Buena, 10/09/20,excelente atención muy atenta en todo momento,https://www.mercadolibre.com.co/perfil/REQUERMERSUEZ,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 03/09/20,económico volvió rápido mi equipo lo recomiendo,https://www.mercadolibre.com.co/perfil/REQUERMERSUEZ,https://perfil.mercadolibre.com.co/PINTOJOVIER
Buena, 25/08/18,"",https://www.mercadolibre.com.co/perfil/RERI1342667,https://perfil.mercadolibre.com.co/MOKA8853040
Buena, 08/09/20,"buena atención, buena calidad, entrega rápida",https://www.mercadolibre.com.co/perfil/RESA6589544,https://perfil.mercadolibre.com.co/JAG+COLOMBIA
Buena, 11/04/16,Excelente servicio,https://www.mercadolibre.com.co/perfil/RESA8512555,https://perfil.mercadolibre.com.co/TECNO-SHOOT
Buena, 16/02/17,Buen servicio,https://www.mercadolibre.com.co/perfil/RESE5163137,https://perfil.mercadolibre.com.co/COLCELTECK2020
Buena, 28/06/20,Muy Bien! Recomendado.,https://www.mercadolibre.com.co/perfil/RESPITIA ORTIZ,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES
Buena, 22/08/20,Excelente! 100% satisfecho. Gracias,https://www.mercadolibre.com.co/perfil/RESTONATION,https://perfil.mercadolibre.com.co/EXPORED-SAS
Buena, 11/07/19,"",https://www.mercadolibre.com.co/perfil/RESTREPOADRIANA08,https://perfil.mercadolibre.com.co/CARDENASADELAIDA
Buena, 30/07/20,Rápido envio y exelente produdocto,https://www.mercadolibre.com.co/perfil/RESTREPOB,https://perfil.mercadolibre.com.co/COMUNICACIONCELULARCOMCEL?brandId=867
Buena, 18/09/17,Si,https://www.mercadolibre.com.co/perfil/RESTREPOFREDY68,https://perfil.mercadolibre.com.co/THE_TECH_FACT
Buena, 19/08/20,Muy buen vendedor,https://www.mercadolibre.com.co/perfil/RESTREPOGIL2011,https://perfil.mercadolibre.com.co/MIBICY.COM
Buena, 14/07/20,"",https://www.mercadolibre.com.co/perfil/RESTREPOJONATHAN01,https://perfil.mercadolibre.com.co/MUNDOMOVILMV
Buena, 20/08/16,perfecto todo,https://www.mercadolibre.com.co/perfil/RESTREPOLINA34,https://perfil.mercadolibre.com.co/TRADERCOMCOLOMBIA
Mala, 21/05/20,"",https://www.mercadolibre.com.co/perfil/RESTREPOPILAR35,https://perfil.mercadolibre.com.co/ITG..
Buena, 15/09/18,"",https://www.mercadolibre.com.co/perfil/RESTREVALEN,https://perfil.mercadolibre.com.co/ANGULOHOYOS
Buena, 20/06/20,"Buen vendedor, producto tal cual lo ofertado. Llegó antes de lo estipulado.",https://www.mercadolibre.com.co/perfil/RESUF,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA
Buena, 31/12/17,"Super rapido, y el producto muy bien empacado y en excelente estado. Muchas gracias",https://www.mercadolibre.com.co/perfil/RETA1017959,https://perfil.mercadolibre.com.co/ITECNO+COLOMBIA
Buena, 04/12/15,"Todo salio muy bien, muy amables.",https://www.mercadolibre.com.co/perfil/RETAMOZONORMA,https://perfil.mercadolibre.com.co/CG+TECHNOLOGY
Buena, 04/04/18,Buen servicio y atención,https://www.mercadolibre.com.co/perfil/REVEGAP01,https://perfil.mercadolibre.com.co/ROGU6869742
Buena, 04/09/20,"Excelente. Cumplimiento, calidad y entrega a tiempo",https://www.mercadolibre.com.co/perfil/REVUELVEELAGUA,https://perfil.mercadolibre.com.co/POWERSATCOLTDA
Mala, 15/01/20,No pude darle regalo a de navidad pero a dos sobrinas,https://www.mercadolibre.com.co/perfil/REWI1582952,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 18/04/20,"",https://www.mercadolibre.com.co/perfil/REWI2739122,https://perfil.mercadolibre.com.co/DS+DIGITALTECHNOLOGY
Mala, 23/09/20,"No lo recomiendo, acordamos unas condiciones de compra , después no respondía y al final me toco cancelar la compra.",https://www.mercadolibre.com.co/perfil/REY GODOY,https://perfil.mercadolibre.com.co/ALCARRITOCO
Buena, 19/06/20,Excelente rápida la atención y la entrega,https://www.mercadolibre.com.co/perfil/REYALEXANDER98,https://perfil.mercadolibre.com.co/DRAG%C3%93N+CHINO
Buena, 29/09/19,"",https://www.mercadolibre.com.co/perfil/REYBLOP,https://perfil.mercadolibre.com.co/TIENDA_NEW_TECH
Buena, 09/10/18,"",https://www.mercadolibre.com.co/perfil/REYDIVASTO,https://perfil.mercadolibre.com.co/TS+ONLINE
Buena, 30/06/20,"",https://www.mercadolibre.com.co/perfil/REYEARTHG,https://perfil.mercadolibre.com.co/AUNCLICKSTORE
Buena, 26/07/19,"",https://www.mercadolibre.com.co/perfil/REYESJHON14,https://perfil.mercadolibre.com.co/WM+WIRELESS
Buena, 21/08/20,Todo perfecto muchas gracias,https://www.mercadolibre.com.co/perfil/REYESLEANDRO94,https://perfil.mercadolibre.com.co/RODRIGOSUBE
Buena, 22/09/20,Excelente producto,https://www.mercadolibre.com.co/perfil/REYESROGER38,https://perfil.mercadolibre.com.co/TWIDO+COLOMBIA
Buena, 02/10/19,"",https://www.mercadolibre.com.co/perfil/REYI8630515,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 10/11/19,"",https://www.mercadolibre.com.co/perfil/REYNALDOLARATERAN,https://perfil.mercadolibre.com.co/TECHNOLOGYEXPRESSMS
Buena, 03/09/20,el producto llegó un día después de lo estipulado. se demoró en las respuestas a los mensajes pero finalmente llegó el producto,https://www.mercadolibre.com.co/perfil/REYNCARP,https://perfil.mercadolibre.com.co/CDMULTIMARCAS
Buena, 05/07/16,Excelente producto. El vendedor muy cumplido y llegó el articulo al siguiente dia.,https://www.mercadolibre.com.co/perfil/REYSALAZARM,https://perfil.mercadolibre.com.co/DELCOMART
Buena, 14/07/17,Fue rapido y contesto las preguntas realizadas.,https://www.mercadolibre.com.co/perfil/REYSANTO1,https://perfil.mercadolibre.com.co/NORATOSTORE
Buena, 07/07/16,Maravilloso producto y excelente atención.. Sin duda compraría nuevamente.. Vendedor AAA,https://www.mercadolibre.com.co/perfil/RFAJARDOM,https://perfil.mercadolibre.com.co/TRADERCOMCOLOMBIA
Buena, 01/09/20,"",https://www.mercadolibre.com.co/perfil/RFLORIAN1,https://perfil.mercadolibre.com.co/TIENDAS+TE-KA
Buena, 16/07/20,muy responsable. brinda buena atención,https://www.mercadolibre.com.co/perfil/RGJ.,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES
Buena, 15/07/20,Muy cumplido con la fecha de entrega. Y el producto llegó estupendo. Gracias.,https://www.mercadolibre.com.co/perfil/RGLU4930545,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA
