CODIGO,ES_VENDEDOR,ES_COMPRADOR,FECHA_INICIO,URL,NOMBRE,MUNICIPIO_CODIGO
https://perfil.mercadolibre.com.co/100GIGABITSCO,1,0,2015-09-01,https://perfil.mercadolibre.com.co/100GIGABITSCO,100GIGABITSCO,USAQUN
https://perfil.mercadolibre.com.co/365BUY,1,0,2018-09-01,https://perfil.mercadolibre.com.co/365BUY,365BUY,USAQUN
https://perfil.mercadolibre.com.co/4EVER+PROMO,1,0,2015-09-01,https://perfil.mercadolibre.com.co/4EVER+PROMO,4EVER PROMO,CHAPINERO
https://perfil.mercadolibre.com.co/7-24+DISTRIBUCIONES,1,0,2016-09-01,https://perfil.mercadolibre.com.co/7-24+DISTRIBUCIONES,7-24 DISTRIBUCIONES,KENNEDY
https://perfil.mercadolibre.com.co/A+CALDERON+PARRA,1,0,"",https://perfil.mercadolibre.com.co/A+CALDERON+PARRA,"",""
https://perfil.mercadolibre.com.co/A.OROZCO2010,1,0,"",https://perfil.mercadolibre.com.co/A.OROZCO2010,A.OROZCO2010,KENNEDY
https://perfil.mercadolibre.com.co/AAGOMEZ325,1,0,"",https://perfil.mercadolibre.com.co/AAGOMEZ325,AAGOMEZ325,USAQUN
https://perfil.mercadolibre.com.co/ACACOMPRO.COM,1,0,2018-09-01,https://perfil.mercadolibre.com.co/ACACOMPRO.COM,ACACOMPRO.COM,SUBA
https://perfil.mercadolibre.com.co/ACCESSORIESDELUXE,1,0,2020-03-01,https://perfil.mercadolibre.com.co/ACCESSORIESDELUXE,ACCESSORIESDELUXE,KENNEDY
https://perfil.mercadolibre.com.co/ACT+TECH,1,0,2015-09-01,https://perfil.mercadolibre.com.co/ACT+TECH,ACT TECH,USAQUN
https://perfil.mercadolibre.com.co/ACTA1833954,1,0,2020-06-01,https://perfil.mercadolibre.com.co/ACTA1833954,ACTA1833954,SUBA
https://perfil.mercadolibre.com.co/ADES+1,1,0,"",https://perfil.mercadolibre.com.co/ADES+1,ADES 1,CIUDAD BOLIVAR
https://perfil.mercadolibre.com.co/ADRIANACASTANEDAMARTINEZ,1,0,"",https://perfil.mercadolibre.com.co/ADRIANACASTANEDAMARTINEZ,ADRIANACASTANEDAMARTINEZ,KENNEDY
https://perfil.mercadolibre.com.co/ADRIGRACOLOMBI,1,0,"",https://perfil.mercadolibre.com.co/ADRIGRACOLOMBI,ADRIGRACOLOMBI,USME
https://perfil.mercadolibre.com.co/ADVVDAVID13,1,0,"",https://perfil.mercadolibre.com.co/ADVVDAVID13,ADVVDAVID13,CIUDAD BOLIVAR
https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,1,0,2005-09-01,https://perfil.mercadolibre.com.co/AFICIONADOS+ALOSRELOJES,AFICIONADOS ALOSRELOJES,CHAPINERO
https://perfil.mercadolibre.com.co/AGCG2006,1,0,"",https://perfil.mercadolibre.com.co/AGCG2006,AGCG2006,BARRIOS UNIDOS
https://perfil.mercadolibre.com.co/AGHA5897253,1,0,"",https://perfil.mercadolibre.com.co/AGHA5897253,AGHA5897253,TUNJUELITO
https://perfil.mercadolibre.com.co/AGNA7489480,1,0,2020-08-01,https://perfil.mercadolibre.com.co/AGNA7489480,AGNA7489480,MARTIRES
https://perfil.mercadolibre.com.co/AGSE8782215,1,0,"",https://perfil.mercadolibre.com.co/AGSE8782215,AGSE8782215,KENNEDY
https://perfil.mercadolibre.com.co/AHLEYDA,1,0,"",https://perfil.mercadolibre.com.co/AHLEYDA,"",""
https://perfil.mercadolibre.com.co/AKAESCOLOMBIA,1,0,2005-09-01,https://perfil.mercadolibre.com.co/AKAESCOLOMBIA,AKAESCOLOMBIA,USAQUN
https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,1,0,2013-09-01,https://perfil.mercadolibre.com.co/AKARGO+COLOMBIA,AKARGO COLOMBIA,CIUDAD BOLIVAR
https://perfil.mercadolibre.com.co/AKIESTA-STORE,1,0,2020-04-01,https://perfil.mercadolibre.com.co/AKIESTA-STORE,AKIESTA-STORE,ENGATIV
https://perfil.mercadolibre.com.co/ALAN8627113,1,0,"",https://perfil.mercadolibre.com.co/ALAN8627113,ALAN8627113,SAN CRISTOBAL SUR
https://perfil.mercadolibre.com.co/ALBALUCIAGOMEZ,1,0,"",https://perfil.mercadolibre.com.co/ALBALUCIAGOMEZ,"",""
https://perfil.mercadolibre.com.co/ALBETH9002,1,0,"",https://perfil.mercadolibre.com.co/ALBETH9002,ALBETH9002,RAFAEL URIBE URIBE
https://perfil.mercadolibre.com.co/ALCARRITOCO,1,0,2012-09-01,https://perfil.mercadolibre.com.co/ALCARRITOCO,ALCARRITOCO,USAQUN
https://perfil.mercadolibre.com.co/ALCI381019,1,0,"",https://perfil.mercadolibre.com.co/ALCI381019,ALCI381019,CHAPINERO
https://perfil.mercadolibre.com.co/ALDOBOLI03,1,0,2018-09-01,https://perfil.mercadolibre.com.co/ALDOBOLI03,ALDOBOLI03,SANTA FE
https://perfil.mercadolibre.com.co/ALEJAMARTIN2015,1,0,"",https://perfil.mercadolibre.com.co/ALEJAMARTIN2015,ALEJAMARTIN2015,FONTIBN
https://perfil.mercadolibre.com.co/ALEJANDRACAMEN,1,0,"",https://perfil.mercadolibre.com.co/ALEJANDRACAMEN,"",""
https://perfil.mercadolibre.com.co/ALEJANDRADIAZ771,1,0,"",https://perfil.mercadolibre.com.co/ALEJANDRADIAZ771,ALEJANDRADIAZ771,USME
https://perfil.mercadolibre.com.co/ALEJANDROCALDERON2212,1,0,"",https://perfil.mercadolibre.com.co/ALEJANDROCALDERON2212,ALEJANDROCALDERON2212,SUBA
https://perfil.mercadolibre.com.co/ALEJANDROMUOZ560,1,0,"",https://perfil.mercadolibre.com.co/ALEJANDROMUOZ560,"",""
https://perfil.mercadolibre.com.co/ALESSCOP,1,0,2007-09-01,https://perfil.mercadolibre.com.co/ALESSCOP,ALESSCOP,FONTIBN
https://perfil.mercadolibre.com.co/ALEX+FORERO,1,0,"",https://perfil.mercadolibre.com.co/ALEX+FORERO,"",""
https://perfil.mercadolibre.com.co/ALEXANDERPRADAYATE,1,0,"",https://perfil.mercadolibre.com.co/ALEXANDERPRADAYATE,ALEXANDERPRADAYATE,ENGATIV
https://perfil.mercadolibre.com.co/ALEXRUIZ100,1,0,"",https://perfil.mercadolibre.com.co/ALEXRUIZ100,"",""
https://perfil.mercadolibre.com.co/ALFA5971837,1,0,"",https://perfil.mercadolibre.com.co/ALFA5971837,ALFA5971837,SANTA FE
https://perfil.mercadolibre.com.co/ALFE9359820,1,0,"",https://perfil.mercadolibre.com.co/ALFE9359820,ALFE9359820,USAQUN
https://perfil.mercadolibre.com.co/ALFONSOVERASTEGUIVILLALOBOS,1,0,2016-09-01,https://perfil.mercadolibre.com.co/ALFONSOVERASTEGUIVILLALOBOS,ALFONSOVERASTEGUIVILLALOBOS,ENGATIV
https://perfil.mercadolibre.com.co/ALICIAERICK,1,0,"",https://perfil.mercadolibre.com.co/ALICIAERICK,ALICIAERICK,BOSA
https://perfil.mercadolibre.com.co/ALLPHONE+S.A.S.,1,0,2017-09-01,https://perfil.mercadolibre.com.co/ALLPHONE+S.A.S.,ALLPHONE S.A.S.,SANTA FE
https://perfil.mercadolibre.com.co/ALPA9283944,1,0,"",https://perfil.mercadolibre.com.co/ALPA9283944,ALPA9283944,FONTIBN
https://perfil.mercadolibre.com.co/ALSA4333034,1,0,"",https://perfil.mercadolibre.com.co/ALSA4333034,"",""
https://perfil.mercadolibre.com.co/ALVA687228,1,0,"",https://perfil.mercadolibre.com.co/ALVA687228,ALVA687228,USAQUN
https://perfil.mercadolibre.com.co/ALVAROREDONDOBENTEZ,1,0,2015-09-01,https://perfil.mercadolibre.com.co/ALVAROREDONDOBENTEZ,ALVAROREDONDOBENTEZ,KENNEDY
https://perfil.mercadolibre.com.co/ALVAROTORN,1,0,"",https://perfil.mercadolibre.com.co/ALVAROTORN,ALVAROTORN,CHAPINERO
https://perfil.mercadolibre.com.co/AMAZINGACCESSORIES,1,0,2020-08-01,https://perfil.mercadolibre.com.co/AMAZINGACCESSORIES,AMAZINGACCESSORIES,BOSA
https://perfil.mercadolibre.com.co/AMGENBIOTECNOLOGICASASAMGE,1,0,"",https://perfil.mercadolibre.com.co/AMGENBIOTECNOLOGICASASAMGE,AMGENBIOTECNOLOGICASASAMGE,CHAPINERO
https://perfil.mercadolibre.com.co/ANCA2913517,1,0,"",https://perfil.mercadolibre.com.co/ANCA2913517,ANCA2913517,SUBA
https://perfil.mercadolibre.com.co/ANDOCOMPRAND0,1,0,"",https://perfil.mercadolibre.com.co/ANDOCOMPRAND0,"",""
https://perfil.mercadolibre.com.co/ANDREDANI47,1,0,"",https://perfil.mercadolibre.com.co/ANDREDANI47,ANDREDANI47,ANTONIO NARIÑO
https://perfil.mercadolibre.com.co/ANDREMNO,1,0,"",https://perfil.mercadolibre.com.co/ANDREMNO,ANDREMNO,KENNEDY
https://perfil.mercadolibre.com.co/ANDRES+VEGA2010,1,0,"",https://perfil.mercadolibre.com.co/ANDRES+VEGA2010,"",""
https://perfil.mercadolibre.com.co/ANDRESAREVALOMORENO,1,0,"",https://perfil.mercadolibre.com.co/ANDRESAREVALOMORENO,ANDRESAREVALOMORENO,SAN CRISTOBAL SUR
https://perfil.mercadolibre.com.co/ANDRESFELIPEGARCIACAJAMARCA,1,0,"",https://perfil.mercadolibre.com.co/ANDRESFELIPEGARCIACAJAMARCA,ANDRESFELIPEGARCIACAJAMARCA,TUNJUELITO
https://perfil.mercadolibre.com.co/ANDRESFELIPEMURCIACARRANZA,1,0,"",https://perfil.mercadolibre.com.co/ANDRESFELIPEMURCIACARRANZA,ANDRESFELIPEMURCIACARRANZA,KENNEDY
https://perfil.mercadolibre.com.co/ANDRESGUACHETA,1,0,"",https://perfil.mercadolibre.com.co/ANDRESGUACHETA,ANDRESGUACHETA,MARTIRES
https://perfil.mercadolibre.com.co/ANDRESJULIOMANOSALVA,1,0,2016-09-01,https://perfil.mercadolibre.com.co/ANDRESJULIOMANOSALVA,ANDRESJULIOMANOSALVA,AGUACHICA
https://perfil.mercadolibre.com.co/ANDRESMILLONARIENXE,1,0,"",https://perfil.mercadolibre.com.co/ANDRESMILLONARIENXE,"",""
https://perfil.mercadolibre.com.co/ANDRESMOMA,1,0,"",https://perfil.mercadolibre.com.co/ANDRESMOMA,ANDRESMOMA,CHAPINERO
https://perfil.mercadolibre.com.co/ANDRESROSALESSANCHEZ,1,0,"",https://perfil.mercadolibre.com.co/ANDRESROSALESSANCHEZ,"",""
https://perfil.mercadolibre.com.co/ANDRESSEBASTIANCOLORADOGARCI,1,0,2013-09-01,https://perfil.mercadolibre.com.co/ANDRESSEBASTIANCOLORADOGARCI,ANDRESSEBASTIANCOLORADOGARCI,SANTA FE
https://perfil.mercadolibre.com.co/ANDRES_DEMIANE,1,0,"",https://perfil.mercadolibre.com.co/ANDRES_DEMIANE,ANDRES_DEMIANE,ENGATIV
https://perfil.mercadolibre.com.co/ANDRSRICARDOHERRERA,1,0,2020-06-01,https://perfil.mercadolibre.com.co/ANDRSRICARDOHERRERA,ANDRSRICARDOHERRERA,BOSA
https://perfil.mercadolibre.com.co/ANDYBARRANCONAVARRO,1,0,"",https://perfil.mercadolibre.com.co/ANDYBARRANCONAVARRO,ANDYBARRANCONAVARRO,ENGATIV
https://perfil.mercadolibre.com.co/ANDYDEJESUSURANGOVILORIA,1,0,"",https://perfil.mercadolibre.com.co/ANDYDEJESUSURANGOVILORIA,ANDYDEJESUSURANGOVILORIA,USAQUN
https://perfil.mercadolibre.com.co/ANFE10,1,0,"",https://perfil.mercadolibre.com.co/ANFE10,ANFE10,RAFAEL URIBE URIBE
https://perfil.mercadolibre.com.co/ANGELATORRES25,1,0,2015-09-01,https://perfil.mercadolibre.com.co/ANGELATORRES25,ANGELATORRES25,CHAPINERO
https://perfil.mercadolibre.com.co/ANGELAXIMENATORRESTORRES,1,0,"",https://perfil.mercadolibre.com.co/ANGELAXIMENATORRESTORRES,ANGELAXIMENATORRESTORRES,CHAPINERO
https://perfil.mercadolibre.com.co/ANGELGACHA,1,0,"",https://perfil.mercadolibre.com.co/ANGELGACHA,ANGELGACHA,CHAPINERO
https://perfil.mercadolibre.com.co/ANGELSANTIAGOMOJICAMOYA,1,0,"",https://perfil.mercadolibre.com.co/ANGELSANTIAGOMOJICAMOYA,ANGELSANTIAGOMOJICAMOYA,SANTA FE
https://perfil.mercadolibre.com.co/ANGELYESANCHEZ,1,0,"",https://perfil.mercadolibre.com.co/ANGELYESANCHEZ,ANGELYESANCHEZ,MOSQUERA
https://perfil.mercadolibre.com.co/ANGULOHOYOS,1,0,2018-09-01,https://perfil.mercadolibre.com.co/ANGULOHOYOS,ANGULOHOYOS,SUBA
https://perfil.mercadolibre.com.co/ANTONIOMORENO397,1,0,2013-09-01,https://perfil.mercadolibre.com.co/ANTONIOMORENO397,ANTONIOMORENO397,USAQUN
https://perfil.mercadolibre.com.co/ANTURBINA,1,0,"",https://perfil.mercadolibre.com.co/ANTURBINA,ANTURBINA,KENNEDY
https://perfil.mercadolibre.com.co/APAL7820180,1,0,"",https://perfil.mercadolibre.com.co/APAL7820180,APAL7820180,FONTIBN
https://perfil.mercadolibre.com.co/ARCR244725,1,0,"",https://perfil.mercadolibre.com.co/ARCR244725,ARCR244725,CHAPINERO
https://perfil.mercadolibre.com.co/ARFA6086590,1,0,2020-03-01,https://perfil.mercadolibre.com.co/ARFA6086590,ARFA6086590,PUENTE ARANDA
https://perfil.mercadolibre.com.co/ARKHAMSTORE,1,0,"",https://perfil.mercadolibre.com.co/ARKHAMSTORE,ARKHAMSTORE,FONTIBN
https://perfil.mercadolibre.com.co/ARLU9163896,1,0,"",https://perfil.mercadolibre.com.co/ARLU9163896,ARLU9163896,FONTIBN
https://perfil.mercadolibre.com.co/AS+MOVIL,1,0,2010-09-01,https://perfil.mercadolibre.com.co/AS+MOVIL,AS MOVIL,ENGATIV
https://perfil.mercadolibre.com.co/ASESOR+AMIGO,1,0,2003-09-01,https://perfil.mercadolibre.com.co/ASESOR+AMIGO,ASESOR AMIGO,KENNEDY
https://perfil.mercadolibre.com.co/ASHLEYGLANGO,1,0,"",https://perfil.mercadolibre.com.co/ASHLEYGLANGO,ASHLEYGLANGO,SUMAPAZ
https://perfil.mercadolibre.com.co/AUNCLICKSTORE,1,0,2014-09-01,https://perfil.mercadolibre.com.co/AUNCLICKSTORE,AUNCLICKSTORE,PUENTE ARANDA
https://perfil.mercadolibre.com.co/AVANTELSAS,1,0,"",https://perfil.mercadolibre.com.co/AVANTELSAS,"",""
https://perfil.mercadolibre.com.co/AVDA5001549,1,0,"",https://perfil.mercadolibre.com.co/AVDA5001549,"",""
https://perfil.mercadolibre.com.co/BADA8015750,1,0,"",https://perfil.mercadolibre.com.co/BADA8015750,BADA8015750,BARRIOS UNIDOS
https://perfil.mercadolibre.com.co/BAKA9510801,1,0,"",https://perfil.mercadolibre.com.co/BAKA9510801,"",""
https://perfil.mercadolibre.com.co/BARBUTINMACEAANDRESFELIPE,1,0,"",https://perfil.mercadolibre.com.co/BARBUTINMACEAANDRESFELIPE,BARBUTINMACEAANDRESFELIPE,BOSA
https://perfil.mercadolibre.com.co/BARROSARTUZYEISA,1,0,"",https://perfil.mercadolibre.com.co/BARROSARTUZYEISA,BARROSARTUZYEISA,SUBA
https://perfil.mercadolibre.com.co/BAYO3234487,1,0,"",https://perfil.mercadolibre.com.co/BAYO3234487,BAYO3234487,PUENTE ARANDA
https://perfil.mercadolibre.com.co/BEBEOSPINA56,1,0,"",https://perfil.mercadolibre.com.co/BEBEOSPINA56,BEBEOSPINA56,KENNEDY
https://perfil.mercadolibre.com.co/BECA128132,1,0,"",https://perfil.mercadolibre.com.co/BECA128132,"",""
https://perfil.mercadolibre.com.co/BECR6722857,1,0,"",https://perfil.mercadolibre.com.co/BECR6722857,BECR6722857,SUBA
https://perfil.mercadolibre.com.co/BEDU4092978,1,0,"",https://perfil.mercadolibre.com.co/BEDU4092978,BEDU4092978,USME
https://perfil.mercadolibre.com.co/BEIS2621687,1,0,"",https://perfil.mercadolibre.com.co/BEIS2621687,"",""
https://perfil.mercadolibre.com.co/BEJA5586626,1,0,"",https://perfil.mercadolibre.com.co/BEJA5586626,BEJA5586626,MARTIRES
https://perfil.mercadolibre.com.co/BERMUDEZPAULA16,1,0,2013-09-01,https://perfil.mercadolibre.com.co/BERMUDEZPAULA16,BERMUDEZPAULA16,ENGATIV
https://perfil.mercadolibre.com.co/BERNALRESTREPOJHONATTAN,1,0,"",https://perfil.mercadolibre.com.co/BERNALRESTREPOJHONATTAN,"",""
https://perfil.mercadolibre.com.co/BFCONTRERAS5,1,0,"",https://perfil.mercadolibre.com.co/BFCONTRERAS5,BFCONTRERAS5,BOSA
https://perfil.mercadolibre.com.co/BG955,1,0,"",https://perfil.mercadolibre.com.co/BG955,BG955,BOSA
https://perfil.mercadolibre.com.co/BIBIANA286310,1,0,"",https://perfil.mercadolibre.com.co/BIBIANA286310,BIBIANA286310,ENGATIV
https://perfil.mercadolibre.com.co/BIKERS4ALLBIKERS4ALL,1,0,"",https://perfil.mercadolibre.com.co/BIKERS4ALLBIKERS4ALL,BIKERS4ALLBIKERS4ALL,KENNEDY
https://perfil.mercadolibre.com.co/BILLYMACIASCARBONELL,1,0,"",https://perfil.mercadolibre.com.co/BILLYMACIASCARBONELL,BILLYMACIASCARBONELL,ENGATIV
https://perfil.mercadolibre.com.co/BLANCURASFI,1,0,"",https://perfil.mercadolibre.com.co/BLANCURASFI,BLANCURASFI,BARRIOS UNIDOS
https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA,1,0,2018-09-01,https://perfil.mercadolibre.com.co/BLISSTECHNOLOGY+COLOMBIA,BLISSTECHNOLOGY COLOMBIA,PUENTE ARANDA
https://perfil.mercadolibre.com.co/BLJU5561266,1,0,"",https://perfil.mercadolibre.com.co/BLJU5561266,BLJU5561266,TEUSAQUILLO
https://perfil.mercadolibre.com.co/BLJU9382166,1,0,"",https://perfil.mercadolibre.com.co/BLJU9382166,BLJU9382166,ANTONIO NARIÑO
https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES,1,0,2020-08-01,https://perfil.mercadolibre.com.co/BLUESHOP+IMPORTACIONES,BLUESHOP IMPORTACIONES,PUENTE ARANDA
https://perfil.mercadolibre.com.co/BLUETRADERSBLUETRADERS,1,0,2017-09-01,https://perfil.mercadolibre.com.co/BLUETRADERSBLUETRADERS,BLUETRADERSBLUETRADERS,USAQUN
https://perfil.mercadolibre.com.co/BOAL9591267,1,0,2018-09-01,https://perfil.mercadolibre.com.co/BOAL9591267,BOAL9591267,FONTIBN
https://perfil.mercadolibre.com.co/BODEGATECNOLOGICA2011,1,0,2011-09-01,https://perfil.mercadolibre.com.co/BODEGATECNOLOGICA2011,BODEGATECNOLOGICA2011,BARRIOS UNIDOS
https://perfil.mercadolibre.com.co/BOFIYESTEVEFOT,1,0,"",https://perfil.mercadolibre.com.co/BOFIYESTEVEFOT,BOFIYESTEVEFOT,SUMAPAZ
https://perfil.mercadolibre.com.co/BOGOTANO+STORE,1,0,2012-09-01,https://perfil.mercadolibre.com.co/BOGOTANO+STORE,BOGOTANO STORE,SUBA
https://perfil.mercadolibre.com.co/BOLITECNETWORK,1,0,"",https://perfil.mercadolibre.com.co/BOLITECNETWORK,BOLITECNETWORK,BARRIOS UNIDOS
https://perfil.mercadolibre.com.co/BOUTECH+SHOP,1,0,2010-09-01,https://perfil.mercadolibre.com.co/BOUTECH+SHOP,BOUTECH SHOP,USME
https://perfil.mercadolibre.com.co/BRAYANALONSOQUEVEDOPINILLA,1,0,"",https://perfil.mercadolibre.com.co/BRAYANALONSOQUEVEDOPINILLA,"",""
https://perfil.mercadolibre.com.co/BUCA5714086,1,0,"",https://perfil.mercadolibre.com.co/BUCA5714086,BUCA5714086,ENGATIV
https://perfil.mercadolibre.com.co/BUFE4703092,1,0,"",https://perfil.mercadolibre.com.co/BUFE4703092,BUFE4703092,TEUSAQUILLO
https://perfil.mercadolibre.com.co/BUGU9214978,1,0,"",https://perfil.mercadolibre.com.co/BUGU9214978,BUGU9214978,KENNEDY
https://perfil.mercadolibre.com.co/BULI8496106,1,0,"",https://perfil.mercadolibre.com.co/BULI8496106,BULI8496106,CHAPINERO
https://perfil.mercadolibre.com.co/BUMI2518857,1,0,"",https://perfil.mercadolibre.com.co/BUMI2518857,"",""
https://perfil.mercadolibre.com.co/BUNA4469843,1,0,2020-07-01,https://perfil.mercadolibre.com.co/BUNA4469843,BUNA4469843,SUBA
https://perfil.mercadolibre.com.co/BURGOS015,1,0,"",https://perfil.mercadolibre.com.co/BURGOS015,BURGOS015,BOSA
https://perfil.mercadolibre.com.co/BUTO6407345,1,0,"",https://perfil.mercadolibre.com.co/BUTO6407345,BUTO6407345,USAQUN
https://perfil.mercadolibre.com.co/BUTO6787350,1,0,"",https://perfil.mercadolibre.com.co/BUTO6787350,"",""
https://perfil.mercadolibre.com.co/CAAN1734570,1,0,2019-12-01,https://perfil.mercadolibre.com.co/CAAN1734570,CAAN1734570,FONTIBN
https://perfil.mercadolibre.com.co/CABALLERO_TECNOLOGICO,1,0,2012-09-01,https://perfil.mercadolibre.com.co/CABALLERO_TECNOLOGICO,CABALLERO_TECNOLOGICO,ENGATIV
https://perfil.mercadolibre.com.co/CABYKSAJO,1,0,2020-02-01,https://perfil.mercadolibre.com.co/CABYKSAJO,CABYKSAJO,SANTA FE
https://perfil.mercadolibre.com.co/CACA1456255,1,0,2016-09-01,https://perfil.mercadolibre.com.co/CACA1456255,CACA1456255,SUBA
https://perfil.mercadolibre.com.co/CACA555584,1,0,"",https://perfil.mercadolibre.com.co/CACA555584,CACA555584,FONTIBN
https://perfil.mercadolibre.com.co/CACA8393988,1,0,"",https://perfil.mercadolibre.com.co/CACA8393988,CACA8393988,USAQUN
https://perfil.mercadolibre.com.co/CACE3090144,1,0,"",https://perfil.mercadolibre.com.co/CACE3090144,CACE3090144,ENGATIV
https://perfil.mercadolibre.com.co/CACHARRERIA2020,1,0,2010-09-01,https://perfil.mercadolibre.com.co/CACHARRERIA2020,CACHARRERIA2020,SUBA
https://perfil.mercadolibre.com.co/CAELECOM,1,0,"",https://perfil.mercadolibre.com.co/CAELECOM,CAELECOM,KENNEDY
https://perfil.mercadolibre.com.co/CAER5394588,1,0,"",https://perfil.mercadolibre.com.co/CAER5394588,"",""
https://perfil.mercadolibre.com.co/CAFA1444153,1,0,"",https://perfil.mercadolibre.com.co/CAFA1444153,CAFA1444153,ENGATIV
https://perfil.mercadolibre.com.co/CAFA3624533,1,0,2017-09-01,https://perfil.mercadolibre.com.co/CAFA3624533,CAFA3624533,USAQUN
https://perfil.mercadolibre.com.co/CAFE1692856,1,0,"",https://perfil.mercadolibre.com.co/CAFE1692856,CAFE1692856,CHAPINERO
https://perfil.mercadolibre.com.co/CAFE6488937,1,0,2015-09-01,https://perfil.mercadolibre.com.co/CAFE6488937,CAFE6488937,ENGATIV
https://perfil.mercadolibre.com.co/CAFE887187,1,0,"",https://perfil.mercadolibre.com.co/CAFE887187,CAFE887187,KENNEDY
https://perfil.mercadolibre.com.co/CAJU2605410,1,0,"",https://perfil.mercadolibre.com.co/CAJU2605410,CAJU2605410,ENGATIV
https://perfil.mercadolibre.com.co/CAJU2812406,1,0,"",https://perfil.mercadolibre.com.co/CAJU2812406,"",""
https://perfil.mercadolibre.com.co/CAKE8967182,1,0,"",https://perfil.mercadolibre.com.co/CAKE8967182,CAKE8967182,ENGATIV
https://perfil.mercadolibre.com.co/CALA2682817,1,0,"",https://perfil.mercadolibre.com.co/CALA2682817,CALA2682817,MARTIRES
https://perfil.mercadolibre.com.co/CALE7496316,1,0,"",https://perfil.mercadolibre.com.co/CALE7496316,"",""
https://perfil.mercadolibre.com.co/CAMA7146348,1,0,"",https://perfil.mercadolibre.com.co/CAMA7146348,CAMA7146348,ENGATIV
https://perfil.mercadolibre.com.co/CAMARGOALEXANDRA02,1,0,"",https://perfil.mercadolibre.com.co/CAMARGOALEXANDRA02,CAMARGOALEXANDRA02,RAFAEL URIBE URIBE
https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES,1,0,2016-09-01,https://perfil.mercadolibre.com.co/CAMILO+HERNANDEZSOLUCIONES,CAMILO HERNANDEZSOLUCIONES,CHAPINERO
https://perfil.mercadolibre.com.co/CAMILOANDRES97,1,0,2013-09-01,https://perfil.mercadolibre.com.co/CAMILOANDRES97,CAMILOANDRES97,FONTIBN
https://perfil.mercadolibre.com.co/CAMILOANDRSPINILLACRDENA,1,0,"",https://perfil.mercadolibre.com.co/CAMILOANDRSPINILLACRDENA,CAMILOANDRSPINILLACRDENA,ENGATIV
https://perfil.mercadolibre.com.co/CAMILOHOYOSOTALORA,1,0,2020-08-01,https://perfil.mercadolibre.com.co/CAMILOHOYOSOTALORA,CAMILOHOYOSOTALORA,SANTA FE
https://perfil.mercadolibre.com.co/CAMILOVC7,1,0,2014-09-01,https://perfil.mercadolibre.com.co/CAMILOVC7,CAMILOVC7,TEUSAQUILLO
https://perfil.mercadolibre.com.co/CANDM0316,1,0,2018-09-01,https://perfil.mercadolibre.com.co/CANDM0316,CANDM0316,SUBA
https://perfil.mercadolibre.com.co/CANTORHENAO,1,0,"",https://perfil.mercadolibre.com.co/CANTORHENAO,CANTORHENAO,BARRIOS UNIDOS
https://perfil.mercadolibre.com.co/CAPA660321,1,0,"",https://perfil.mercadolibre.com.co/CAPA660321,CAPA660321,CIUDAD BOLIVAR
https://perfil.mercadolibre.com.co/CAPITALSALVAJEBOGOTA,1,0,"",https://perfil.mercadolibre.com.co/CAPITALSALVAJEBOGOTA,CAPITALSALVAJEBOGOTA,KENNEDY
https://perfil.mercadolibre.com.co/CAPITALSHOPSAS,1,0,"",https://perfil.mercadolibre.com.co/CAPITALSHOPSAS,CAPITALSHOPSAS,SUBA
https://perfil.mercadolibre.com.co/CARA6544278,1,0,"",https://perfil.mercadolibre.com.co/CARA6544278,CARA6544278,TEUSAQUILLO
https://perfil.mercadolibre.com.co/CARA8849265,1,0,"",https://perfil.mercadolibre.com.co/CARA8849265,CARA8849265,USME
https://perfil.mercadolibre.com.co/CARBONTECH,1,0,2014-09-01,https://perfil.mercadolibre.com.co/CARBONTECH,CARBONTECH,USAQUN
https://perfil.mercadolibre.com.co/CARDENASADELAIDA,1,0,2017-09-01,https://perfil.mercadolibre.com.co/CARDENASADELAIDA,CARDENASADELAIDA,ENGATIV
https://perfil.mercadolibre.com.co/CARDONAJUANANDRS,1,0,"",https://perfil.mercadolibre.com.co/CARDONAJUANANDRS,CARDONAJUANANDRS,TEUSAQUILLO
https://perfil.mercadolibre.com.co/CARLOS.12526,1,0,2014-09-01,https://perfil.mercadolibre.com.co/CARLOS.12526,CARLOS.12526,BOSA
https://perfil.mercadolibre.com.co/CARLOSANDRESPARDOSALINAS,1,0,2013-09-01,https://perfil.mercadolibre.com.co/CARLOSANDRESPARDOSALINAS,CARLOSANDRESPARDOSALINAS,KENNEDY
https://perfil.mercadolibre.com.co/CARLOSEDUARDOJIMENEZGARCIA,1,0,2012-09-01,https://perfil.mercadolibre.com.co/CARLOSEDUARDOJIMENEZGARCIA,CARLOSEDUARDOJIMENEZGARCIA,ENGATIV
https://perfil.mercadolibre.com.co/CARLOSRODR7,1,0,"",https://perfil.mercadolibre.com.co/CARLOSRODR7,"",""
https://perfil.mercadolibre.com.co/CAROLINA+CUBILLOS,1,0,"",https://perfil.mercadolibre.com.co/CAROLINA+CUBILLOS,CAROLINA CUBILLOS,ENGATIV
